Date,Close,High,Low,Open,Volume,Return,Log_Return
2021-10-26,145.7679901123047,147.25182169982028,145.46535186503468,145.77774687028875,60893400,0.004574665378417553,0.004564233399863563
2021-10-27,145.30921936035156,146.16827612937263,144.9577823061733,145.80708231384622,56094900,-0.0031472667737250104,-0.003152229833916199
2021-10-28,148.94073486328125,149.5264533730465,146.15852353048365,146.25615073002083,100077900,0.0249916386511162,0.02468445514355445
2021-10-29,146.23658752441406,146.3732566337639,142.927228830471,143.7179583128391,124953200,-0.01815586139916281,-0.018322701553844464
2021-11-01,145.41661071777344,146.13899838558393,144.2842007193759,145.44589589912687,74588300,-0.0056071932511672085,-0.00562297257202393
2021-11-02,146.45140075683594,147.96453308347574,145.113979527006,145.12375118515345,69122000,0.007116037390465957,0.007090837872910129
2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500,0.009798455673198925,0.009750762102232663
2021-11-04,147.3690185546875,148.80403696262286,147.0566234619275,147.97426542713765,60394600,-0.003498494564988075,-0.003504628607887965
2021-11-05,147.89691162109375,148.7963357946924,146.7041933888627,148.49327073720926,65463900,0.0035821169984269208,0.003575716497672751
2021-11-08,147.07574462890625,148.18047945260236,146.80200740282297,148.02405391839477,55020900,-0.00555229303429472,-0.005567764307200426
2021-11-09,147.43743896484375,148.0435691533501,146.70421118808,146.84107977637362,56787900,0.002459238515841733,0.0024562195373818807
2021-11-10,144.61209106445312,146.77267581374304,144.54366421842147,146.6651351263565,65187100,-0.01916302887670429,-0.01934901964592575
2021-11-11,144.56321716308594,146.0883289050465,144.37746369649008,145.62885311604722,41000000,-0.00033796552561715654,-0.00033802264883622444
2021-11-12,146.6357879638672,147.03660782102534,144.18190939663026,145.11066161989166,63804000,0.014336778341361267,0.014234978568292943
2021-11-15,146.64552307128906,148.48348506739984,146.08826292319225,147.00724392124764,59222800,6.638970988626092e-05,6.638750618700629e-05
2021-11-16,147.6232147216797,148.1022623119589,146.0003334167105,146.5869216938867,59256200,0.0066670405608997285,0.006644914136711916
2021-11-17,150.05751037597656,151.53373689410836,147.61341784542643,147.62318884522813,88807000,0.01648992442608943,0.01635544201164984
2021-11-18,154.33958435058594,155.12169711619316,149.62738067059388,150.27262482103686,137827700,0.028536218972848637,0.028136644826608364
2021-11-19,156.9596710205078,157.41916174351337,153.02956490955935,154.1245139086052,117305600,0.01697611588722614,0.016833631920664893
2021-11-22,157.4191436767578,161.99447854129045,157.3995867561447,158.06437288139423,117467900,0.002927329378703769,0.0029230530934224435
2021-11-23,157.80043029785156,158.18170822428823,155.50297681960475,157.5169071447605,96041900,0.0024221108830109195,0.0024191823003940757
2021-11-24,158.3185272216797,158.51405162465102,156.06995929361992,157.15513688529995,69463600,0.0032832415149326444,0.003277863445961027
2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.00155632601601,76959800,-0.03167828097617453,-0.032190892559581255
2021-11-29,156.6565704345703,157.58532267329434,155.2389847402696,155.8060160344783,88748200,0.0218736497677936,0.021637853774455155
2021-11-30,161.6033935546875,161.81847488073362,156.3437019010155,156.41214364910118,174048100,0.031577501705766675,0.03108918566137395
2021-12-01,161.08526611328125,166.49159798116264,160.85062784337472,163.7346542506034,152052500,-0.003206166838513269,-0.0032113176038333266
2021-12-02,160.0978240966797,160.52798674829987,154.27111613625055,155.19009727061072,136739200,-0.006129933794858378,-0.006148798973398167
2021-12-03,158.2207794189453,161.27101721338744,156.14819360952984,160.35203598315746,118023100,-0.011724360954467827,-0.011793633255683993
2021-12-06,161.62295532226562,164.12570364495514,160.60620449270007,160.61597549233863,107497000,0.021502712322708506,0.02127479050716729
2021-12-07,167.35191345214844,167.7429772469704,164.57542763792551,165.2988844701773,120405400,0.03544643840016204,0.03483267516578381
2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900,0.022783067359922304,0.022527409115926267
2021-12-09,170.65635681152344,172.79738478635073,170.03066956515224,170.9985358177286,108923700,-0.002969926320153027,-0.0029743453028641554
2021-12-10,175.4369659423828,175.61294836881706,170.78341894665584,171.29179439045112,115402700,0.02801307387652252,0.02762788473082151
2021-12-13,171.80992126464844,178.0570207166816,171.60461094345368,177.06959785970832,153237000,-0.020674346813120192,-0.020891053166153584
2021-12-14,170.43148803710938,173.76523433574428,168.3589020297747,171.33091243496327,139380400,-0.008023012974994526,-0.008055370529857641
2021-12-15,175.29031372070312,175.48583813344078,168.45662585148168,171.1940123824784,131063300,0.02850896709025852,0.028110148682744973
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800,-0.03926365179974001,-0.04005525916167888
2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700,-0.006501991705545773,-0.006523221728606931
2021-12-20,165.9539031982422,166.76534380811088,163.71512072913166,164.51677542044033,107499100,-0.008121834077503443,-0.008154995850228263
2021-12-21,169.12144470214844,169.3267401361631,165.3379790393109,167.72341591348743,91185900,0.0190868755893161,0.018907006336962306
2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300,0.015318838028597792,0.015202689303015094
2021-12-23,172.33787536621094,172.8951357013555,171.35046721642092,171.9174985527305,68356600,0.0036438103210338912,0.0036371877269815367
2021-12-27,176.29730224609375,176.3852860059842,173.1102106304085,173.12975263201184,74919600,0.022974792229909946,0.022714845639413356
2021-12-28,175.28054809570312,177.2749361221624,174.5375492742612,176.1311025117923,79144300,-0.005767270045751061,-0.005783964968003103
2021-12-29,175.36854553222656,176.59059189162147,174.15627017338588,175.31966069433915,62348900,0.0005020376617912437,0.0005019116830466013
2021-12-30,174.21493530273438,176.53194546765312,174.10739462067014,175.45653864701075,59773000,-0.006578204922616515,-0.0065999366689671645
2021-12-31,173.59901428222656,175.22188041192248,173.29593427269404,174.1073747963206,64062300,-0.0035354088295445063,-0.003541673156336157
2022-01-03,177.93972778320312,178.79028222604728,173.73590007898758,173.85321176039008,104487900,0.025004252005254468,0.024696760879576576
2022-01-04,175.68138122558594,178.84893075193062,175.1143499260673,178.54586564233023,99310400,-0.012691637700877556,-0.012772864534176169
2022-01-05,171.0082550048828,176.1408490374331,170.7345178498846,175.5933747274367,94537600,-0.026600008424925492,-0.02696019023793571
2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000,-0.016693201698872562,-0.01683410345899139
2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100,0.00098837462011514,0.000987886499524488
2022-01-10,168.33935546875,168.6424206204467,164.40924966346103,165.29890311477462,106765600,0.00011630853217825532,0.00011630176886534217
2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300,0.016783644516894514,0.01664435551284768
2022-01-12,171.60464477539062,173.21774007794218,170.91053076473975,172.18144710369126,74805200,0.002570281124498086,0.002566983601134718
2022-01-13,168.33935546875,172.6702811972984,167.9482916298187,171.84906951188285,84505800,-0.019027977424005527,-0.01921133911398218
2022-01-14,169.19964599609375,169.89375992557677,167.26391395832079,167.50832321300913,80440800,0.005110453969294548,0.0050974399190470586
2022-01-18,166.00274658203125,168.68146210817613,165.62146879237642,167.67449730684277,90956700,-0.01889424410578444,-0.019075021053714
2022-01-19,162.51263427734375,167.25418085979933,162.22912604138475,166.19833085017333,94815000,-0.021024425056502594,-0.021248585748049394
2022-01-20,160.83106994628906,165.8854518373375,160.50844792121475,163.24583471657064,91420500,-0.010347283696016674,-0.010401189007409713
2022-01-21,158.7780303955078,162.61036568511253,158.67048972769118,160.74307541554964,122848900,-0.012765192393900504,-0.012847367532315735
2022-01-24,158.0056915283203,158.67049246380245,151.2404450916643,156.44148123567246,162294600,-0.004864267841486858,-0.004876136897457776
2022-01-25,156.20684814453125,159.1202024043847,153.5085752311325,155.4247355135648,115798400,-0.011384674605007139,-0.011449976110283554
2022-01-26,156.11888122558594,160.71377291639465,154.29070450112417,159.84367643647036,108275300,-0.0005631438057307481,-0.0005633024307589781
2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600,-0.0029432902043677878,-0.002947630200986393
2022-01-28,166.52090454101562,166.5404614570555,159.15929945417386,162.00422657695262,179935700,0.06977752722130415,0.0674507083710076
2022-01-31,170.8714141845703,171.0864955438015,165.71926239899202,166.35473547583268,115541600,0.0261259068676456,0.02579045546482393
2022-02-01,170.70521545410156,170.93006781127377,168.45664712970438,170.1186272242385,86213900,-0.0009726538008822949,-0.000973127135542542
2022-02-02,171.9076690673828,171.94678289724823,169.45380581653876,170.84204842565634,84914300,0.007044035591311948,0.007019342265236715
2022-02-03,169.03341674804688,172.29873538364427,168.27086114724798,170.57808486487306,89418100,-0.016719744586899843,-0.016861097319221235
2022-02-04,168.7495880126953,170.4234840013588,167.07569202403184,168.05457472378333,82465400,-0.0016791279547677673,-0.0016805392701860526
2022-02-07,168.0349884033203,170.27662295458384,167.3399751947351,169.20964451994723,77251200,-0.004234674690413054,-0.00424366631867179
2022-02-08,171.1380615234375,171.64708470161528,167.8098514342005,168.10351922686326,74829200,0.018466827353057713,0.018298386054215618
2022-02-09,172.5574493408203,172.91963117728815,171.20658637108463,172.33231049138615,71285000,0.008293817311869178,0.00825961260399445
2022-02-10,168.48526000976562,171.77430598076174,167.92730472233933,170.46260694632986,90865900,-0.023599035258174528,-0.023881952403777704
2022-02-11,165.07876586914062,169.42500712943504,164.49143031742815,168.6908451580762,98670700,-0.02021835109152903,-0.020425539378993385
2022-02-14,165.31369018554688,165.99890498473425,163.04267549502603,163.83556797241158,86185500,0.0014231043900125862,0.0014220927366386507
2022-02-15,169.1411590576172,169.29778389652108,166.65480322042677,167.3596000589275,62527400,0.023152764104257706,0.02288880534612434
2022-02-16,168.9062042236328,169.67951494494773,166.45899759893967,168.2209893560315,61177400,-0.0013891050250184334,-0.0013900707258138515
2022-02-17,165.31369018554688,168.27970312361404,164.91234475439344,167.41828169802858,69589300,-0.021269284065666527,-0.02149873462031048
2022-02-18,163.76705932617188,166.93862933962222,162.68049906023276,166.23384762062662,82772700,-0.009355733682062661,-0.00939977345659222
2022-02-22,160.84999084472656,163.16993775264925,158.72580252665216,161.4960419882263,91162800,-0.017812302995777962,-0.017972851413270586
2022-02-23,156.6897430419922,162.64133603328534,156.37649344425944,162.04421705709984,90009200,-0.025864146966289803,-0.02620450556523395
2022-02-24,159.30337524414062,159.4110529381091,148.7901697172211,149.3579234730035,141147500,0.016680301795172436,0.01654271346308479
2022-02-25,161.36880493164062,161.6330924831591,157.47284137265066,160.38012393186045,91974200,0.012965385600490986,0.012882054495655174
2022-02-28,161.63308715820312,161.92675492011216,158.99989062280463,159.61659142915732,95056600,0.0016377528895652471,0.0016364132347844811
2022-03-01,159.75364685058594,163.0818568508139,158.5496253630897,161.22197083806662,83474400,-0.01162781915919009,-0.011695950912493433
2022-03-02,163.04270935058594,163.82581854222389,159.5089420061074,160.9185355637426,79724800,0.020588340640988134,0.020379265558364272
2022-03-03,162.71969604492188,165.34310991558115,162.05406285981815,164.91239906095296,76678400,-0.0019811576178453416,-0.001983122706461186
2022-03-04,159.72427368164062,162.05401907314567,158.67687705595137,161.01640589639365,83737200,-0.018408480571733055,-0.018580025162011758
2022-03-07,155.93603515625,161.53524604361925,155.68151606537282,159.91029698865853,96418800,-0.0237173626654974,-0.02400314705849994
2022-03-08,154.1153106689453,159.44043549933374,152.50994347183405,155.46617371481233,131148300,-0.011676098378930133,-0.011744799311777469
2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900,0.03499727378963824,0.03439879269419016
2022-03-10,155.1724853515625,157.0029911685478,152.6861150001443,156.81700107101284,105342000,-0.027186196648286032,-0.027562578570208853
2022-03-11,151.46249389648438,155.91641251914996,151.23735509056115,155.57379764949783,96970100,-0.023908822795953077,-0.024199277665910974
2022-03-14,147.4392852783203,150.86537421208124,146.9302771053436,148.2517595892854,108732100,-0.026562408386816116,-0.02692156345320673
2022-03-15,151.8148956298828,152.28477002224423,147.2043670461277,147.71337523300835,92964300,0.029677370880513143,0.02924552101926478
2022-03-16,156.21987915039062,156.6212246232631,151.19822129277074,153.73352378158447,102300200,0.029015489568605668,0.02860250976933176
2022-03-17,157.22813415527344,157.60011436017203,154.30128444798586,155.26058530967927,75615400,0.00645407620570615,0.0064333378393751015
2022-03-18,160.51719665527344,161.00663805311925,156.3863100625295,157.12047215929823,123511700,0.02091904554913704,0.02070324666495114
2022-03-21,161.8876190185547,162.83713639325782,159.56765695852218,160.05709828830467,95811400,0.008537542343356241,0.008501303642272584
2022-03-22,165.25498962402344,165.84231029999864,161.42755456550663,162.01487524148183,81532000,0.02080066793176316,0.020587287930042615
2022-03-23,166.61561584472656,168.9942934206818,164.1096638130363,164.4424952526729,98062700,0.008233495544060387,0.008199785229039283
2022-03-24,170.39413452148438,170.4626485498089,166.6156463524789,167.44768776251115,90131400,0.022678058461693684,0.022424734078991804
2022-03-25,171.0303497314453,171.5785215356228,169.10195003253148,170.2080920251791,80546200,0.00373378585916484,0.0037268325833976056
2022-03-28,171.8917999267578,172.0190445148475,168.36781639958284,168.53422465828777,90371900,0.005036826485270929,0.005024184108617193
2022-03-29,175.1807861328125,175.22971829944632,172.61610430379613,172.9587190895856,100589400,0.01913404948610764,0.018953295624075005
2022-03-30,174.01600646972656,175.8171473086946,172.9685946624538,174.77953388921446,92633200,-0.006649014933651776,-0.006671218107663059
2022-03-31,170.9227294921875,174.27050693821633,170.71715752826566,174.0845168128981,103049300,-0.017775818674917065,-0.01793570612692043
2022-04-01,170.62905883789062,171.18702920461877,168.3091113767006,170.35497284823808,78751300,-0.001718148634586969,-0.0017196263448120087
2022-04-04,174.67185974121094,174.72080687147195,170.7563283054037,170.8835878567689,76468400,0.023693507605649033,0.023417172836585304
2022-04-05,171.36318969726562,174.53477477488693,170.73670541562527,173.7516656886956,73401800,-0.018942204249999706,-0.01912390601458755
2022-04-06,168.201416015625,169.9634078617043,166.537318414103,168.7202226513366,89058800,-0.018450716791781785,-0.018623054393535572
2022-04-07,168.5048370361328,169.69907490999924,166.2632026288955,167.5455363451221,77594700,0.0018039147808341927,0.0018022896806339415
2022-04-08,166.4981231689453,168.15243700693318,165.6269183292227,168.15243700693318,76575500,-0.011908939247584849,-0.01198041872790687
2022-04-11,162.24977111816406,165.46050445879015,162.00505049807634,165.14726983208973,72246700,-0.025515915554618296,-0.02584709218904828
2022-04-12,164.1194610595703,166.28278325109693,163.1209966207163,164.47185939466212,79265200,0.011523528991881138,0.011457638839924832
2022-04-13,166.80157470703125,167.4280589196407,163.24824133176645,163.85514371182387,70618900,0.01634244732553336,0.016210346820463243
2022-04-14,161.7994842529297,167.653212444084,161.55476362429968,167.0169298477089,75329400,-0.02998826877316474,-0.030447113509557183
2022-04-18,161.5841522216797,163.0818413516457,160.11582837374732,160.45842830966066,69023900,-0.0013308573401469292,-0.0013317437172918076
2022-04-19,163.86489868164062,164.27604241097183,160.44860885483567,161.53516885593277,67723800,0.01411491429451539,0.01401622645451467
2022-04-20,163.69854736328125,165.31371275678185,162.59242008519655,165.19623667762264,67929800,-0.001015173595429797,-0.0010156892331482953
2022-04-21,162.90567016601562,167.90776176039836,162.40644532626558,165.3430936610523,87227800,-0.004843520055838102,-0.004855287913049011
2022-04-22,158.37338256835938,164.32498956486253,158.08951323432865,162.94477668345723,84882400,-0.027821546009033526,-0.02821589673221953
2022-04-25,159.44039916992188,159.72426854560663,155.113739965227,157.71755627231695,96046400,0.006737348058484027,0.006714753556959815
2022-04-26,153.4888153076172,158.91181906878418,153.4105028966986,158.82372320771267,95623200,-0.037327953851657436,-0.038042479548909325
2022-04-27,153.26365661621094,156.41564486229873,152.0987839265491,152.61759051221244,88063200,-0.0014669387535175549,-0.001468015761569598
2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800,0.04515551974968468,0.044165697070741874
2022-04-29,154.32083129882812,162.69028026576657,153.9292842451666,158.42235165998022,131747600,-0.036604856502888916,-0.037291625802344
2022-05-02,154.62432861328125,154.8886162063275,150.03336604127583,153.40072515321864,123055300,0.0019666645902485236,0.0019647332372443975
2022-05-03,156.1121826171875,157.31621889046943,153.01892515604405,154.8102670522691,88966500,0.009622379720253482,0.009576379476971363
2022-05-04,162.5141143798828,162.96439206944154,155.89685759161674,156.29820309411934,108256500,0.04100853408983385,0.04018998757217181
2022-05-05,153.45944213867188,160.61507214954577,151.67786848905013,160.38993331507154,130525300,-0.05571622056189718,-0.057328544200365296
2022-05-06,154.1848907470703,156.302387766656,151.14588956385867,152.93987884779835,116124600,0.004727298615766484,0.004716160029486825
2022-05-09,149.0675506591797,152.76336357443273,148.5087756857944,151.88106604384285,131577900,-0.03318963397188679,-0.033752908211827165
2022-05-10,151.4694061279297,153.65553292727364,149.92049701176046,152.45954000160515,115366700,0.016112530581799733,0.015984101469679546
